Source,Station,Latitude,Longitude,Region,Year,Month,Date,Microcystis,Secchi,Temperature
DOP,20-06-LSC-01,38.245158000000004,-121.670559,Cache/Liberty,2019,9,2019-09-05,1,187,22.3
DOP,20-07-LSR-01,38.066129,-121.830174,Lower Sac,2019,9,2019-09-09,2,100,21.2
DOP,20-07-LSR-02,38.068256,-121.781629,Lower Sac,2019,9,2019-09-09,2,112,20.8
DOP,20-07-RVV-01,38.13957,-121.692233,Lower Sac,2019,9,2019-09-09,2,185,20.7
DOP,20-07-LSC-01,38.411006,-121.612736,Cache/Liberty,2019,9,2019-09-09,1,49,22.8
DOP,20-07-USC-02,38.507356,-121.584428,Cache/Liberty,2019,9,2019-09-09,1,72,23.7
DOP,20-07-USC-01,38.560631,-121.560669,Cache/Liberty,2019,9,2019-09-09,1,195,24.6
DOP,20-07-CSS-01,38.25644,-121.737828,Cache/Liberty,2019,9,2019-09-11,1,151,21.2
DOP,20-07-CSS-02,38.25289,-121.687705,Cache/Liberty,2019,9,2019-09-11,1,257,20.6
DOP,20-07-CSS-04,38.257881,-121.671093,Cache/Liberty,2019,9,2019-09-11,1,158,21.2
DOP,20-08-USC-01,38.555845,-121.575089,Cache/Liberty,2019,9,2019-09-16,2,100,23.7
DOP,20-08-LSC-02,38.432025,-121.602859,Cache/Liberty,2019,9,2019-09-16,1,30,22.7
DOP,20-08-LSC-01,38.285228,-121.659118,Cache/Liberty,2019,9,2019-09-16,1,72,22.4
DOP,20-08-CSS-03,38.254954,-121.725073,Cache/Liberty,2019,9,2019-09-18,2,187,21.1
DOP,20-08-CSS-02,38.265041,-121.696908,Cache/Liberty,2019,9,2019-09-18,1,183,20.4
DOP,20-08-CSS-01,38.314729,-121.655281,Cache/Liberty,2019,9,2019-09-18,1,69,21
DOP,20-08-LSR-01,38.061883,-121.803713,Lower Sac,2019,9,2019-09-18,2,63,20.7
DOP,20-08-LSR-01,38.066145,-121.815005,Lower Sac,2019,9,2019-09-18,2,76,20.3
DOP,20-08-LSR-02,38.074935,-121.759656,Lower Sac,2019,9,2019-09-18,3,121,20.6
DOP,20-08-RVV-01,38.157927,-121.687077,Lower Sac,2019,9,2019-09-18,2,182,19.9
DOP,20-09-LSC-02,38.249784,-121.668832,Cache/Liberty,2019,9,2019-09-23,1,111,20.8
DOP,20-09-LSC-01,38.474558,-121.584389,Cache/Liberty,2019,9,2019-09-23,1,45,22.2
DOP,20-09-USC-01,38.56146,-121.553601,Cache/Liberty,2019,9,2019-09-23,1,198,23.1
DOP,20-09-RVV-01,38.178799,-121.666174,Lower Sac,2019,9,2019-09-23,1,150,19.1
DOP,20-09-RVV-02,38.157326,-121.68689,Lower Sac,2019,9,2019-09-23,1,160,19.1
DOP,20-09-RVV-03,38.095373,-121.729929,Lower Sac,2019,9,2019-09-23,2,150,19.6
DOP,20-09-CSS-03,38.257947,-121.737927,Cache/Liberty,2019,9,2019-09-25,1,128,20.9
DOP,20-09-CSS-01,38.232715,-121.676838,Cache/Liberty,2019,9,2019-09-25,1,150,20.6
DOP,20-09-CSS-02,38.287385,-121.66285,Cache/Liberty,2019,9,2019-09-25,1,92,21.5
DOP,20-10-USC-02,38.56126,-121.551868,Cache/Liberty,2019,10,2019-10-01,1,165,21.5
DOP,20-10-USC-02,38.566212,-121.555114,Cache/Liberty,2019,10,2019-10-01,1,237,21.1
DOP,20-10-USC-01,38.492072,-121.584295,Cache/Liberty,2019,10,2019-10-01,1,41,20.6
DOP,20-10-LSC-01,38.215217,-121.669117,Cache/Liberty,2019,10,2019-10-01,1,159,18
DOP,20-10-CSS-02,38.256542,-121.725386,Cache/Liberty,2019,10,2019-10-02,1,207,18.1
DOP,20-10-CSS-03,38.279172,-121.71104,Cache/Liberty,2019,10,2019-10-02,1,210,17.5
DOP,20-10-CSS-01,38.336217,-121.668203,Cache/Liberty,2019,10,2019-10-02,1,80,17.5
DOP,20-10-RVV-01,38.163231,-121.680974,Lower Sac,2019,10,2019-10-02,1,200,17.8
DOP,20-10-RVV-02,38.131378,-121.688461,Lower Sac,2019,10,2019-10-02,4,220,18.2
DOP,20-10-RVV-02,38.131422,-121.69311,Lower Sac,2019,10,2019-10-02,3,220,18
DOP,20-10-LSR-01,38.061469,-121.79298,Lower Sac,2019,10,2019-10-02,3,70,18.6
DOP,20-10-LSR-01,38.058358,-121.791721,Lower Sac,2019,10,2019-10-02,3,90,19.3
DOP,20-11-USC-01,38.561905,-121.547505,Cache/Liberty,2019,10,2019-10-07,1,151,20.3
DOP,20-11-USC-03,38.561156,-121.550316,Cache/Liberty,2019,10,2019-10-07,1,173,20.6
DOP,20-11-USC-02,38.489046,-121.584653,Cache/Liberty,2019,10,2019-10-07,1,52,20
DOP,20-11-LSC-01,38.185905,-121.661603,Cache/Liberty,2019,10,2019-10-07,1,242,16.9
DOP,20-11-RVV-01,38.166385,-121.675597,Lower Sac,2019,10,2019-10-07,1,190,16.3
DOP,20-11-RVV-02,38.153823,-121.684141,Lower Sac,2019,10,2019-10-07,1,222,16.7
DOP,20-11-LSR-01,38.063335,-121.827724,Lower Sac,2019,10,2019-10-07,4,150,18.3
DOP,20-11-LSR-01,38.06702,-121.818186,Lower Sac,2019,10,2019-10-07,3,75,18.3
DOP,20-11-CSS-03,38.249754,-121.71762,Cache/Liberty,2019,10,2019-10-09,1,167,18
DOP,20-11-CSS-01,38.32455,-121.66727,Cache/Liberty,2019,10,2019-10-09,1,87,17.8
DOP,20-11-CSS-04,38.245454,-121.673398,Cache/Liberty,2019,10,2019-10-09,1,132,17.4
DOP,20-12-USC-02,38.561254,-121.548352,Cache/Liberty,2019,10,2019-10-15,1,128,19
DOP,20-12-USC-02,38.565476,-121.555272,Cache/Liberty,2019,10,2019-10-15,1,300,18.9
DOP,20-12-USC-01,38.493561,-121.584212,Cache/Liberty,2019,10,2019-10-15,1,60,18.5
DOP,20-12-LSC-01,38.355846,-121.637721,Cache/Liberty,2019,10,2019-10-15,1,26,17.8
DOP,20-12-CSS-02,38.25978,-121.741013,Cache/Liberty,2019,10,2019-10-17,1,129,16.4
DOP,20-12-CSS-03,38.246106,-121.681871,Cache/Liberty,2019,10,2019-10-17,1,295,15.8
DOP,20-12-CSS-03,38.241959,-121.687661,Cache/Liberty,2019,10,2019-10-17,1,180,16
DOP,20-12-CSS-01,38.320844,-121.667176,Cache/Liberty,2019,10,2019-10-17,1,110,16.5
DOP,20-12-LSR-01,38.063127,-121.830232,Lower Sac,2019,10,2019-10-17,2,51,16.9
DOP,20-12-RVV-02,38.139535,-121.687754,Lower Sac,2019,10,2019-10-17,2,170,16.5
DOP,20-12-RVV-01,38.156189,-121.686744,Lower Sac,2019,10,2019-10-17,1,170,16
DOP,20-13-LSC-02,38.403432,-121.615712,Cache/Liberty,2019,10,2019-10-21,1,25,17.3
DOP,20-13-LSC-03,38.270274,-121.662956,Cache/Liberty,2019,10,2019-10-21,1,160,16.4
DOP,20-13-LSC-01,38.237099,-121.672942,Cache/Liberty,2019,10,2019-10-21,1,215,16.2
DOP,20-13-RVV-01,38.087469,-121.685152,Lower SJ,2019,10,2019-10-21,2,280,16.7
DOP,20-13-RVV-01,38.087243,-121.68481,Lower SJ,2019,10,2019-10-21,2,235,16.6
DOP,20-13-LSR-02,38.072937,-121.771189,Lower Sac,2019,10,2019-10-21,2,155,16.1
DOP,20-13-LSR-01,38.06373,-121.790958,Lower Sac,2019,10,2019-10-21,2,145,16.4
DOP,20-13-CSS-03,38.304838,-121.692783,Cache/Liberty,2019,10,2019-10-23,1,180,16.6
DOP,20-13-CSS-01,38.257635,-121.671347,Cache/Liberty,2019,10,2019-10-23,1,180,17.2
DOP,20-13-CSS-02,38.236181,-121.683468,Cache/Liberty,2019,10,2019-10-23,1,200,16.8
DOP,20-14-LSC-02,38.409912,-121.613037,Cache/Liberty,2019,10,2019-10-28,1,22,15.4
DOP,20-14-LSC-03,38.258316,-121.666609,Cache/Liberty,2019,10,2019-10-28,1,38,15.1
DOP,20-14-LSC-01,38.204392,-121.658471,Cache/Liberty,2019,10,2019-10-28,1,25,14.6
DOP,20-14-RVV-02,38.151274,-121.688868,Lower Sac,2019,10,2019-10-29,1,142,15.2
DOP,20-14-RVV-01,38.101471,-121.722945,Lower Sac,2019,10,2019-10-29,1,98,15
DOP,20-14-RVV-03,38.088188,-121.734309,Lower Sac,2019,10,2019-10-29,1,105,15
DOP,20-14-CSS-02,38.28359,-121.664896,Cache/Liberty,2019,10,2019-10-30,1,52,13.3
DOP,20-14-CSS-01,38.235539,-121.682845,Cache/Liberty,2019,10,2019-10-30,1,62,13.7
DOP,20-14-CSS-01,38.237676,-121.679652,Cache/Liberty,2019,10,2019-10-30,1,67,13.1
DOP,20-14-CSS-03,38.256787,-121.689832,Cache/Liberty,2019,10,2019-10-30,1,52,13.2
DOP,20-15-CSS-02,38.234429,-121.679268,Cache/Liberty,2019,11,2019-11-04,1,158,13.4
DOP,20-15-CSS-01,38.312728,-121.655824,Cache/Liberty,2019,11,2019-11-04,1,103,13.7
DOP,20-15-CSS-03,38.24991,-121.712625,Cache/Liberty,2019,11,2019-11-04,1,182,13.5
DOP,20-15-RVV-01,38.16071,-121.681665,Lower Sac,2019,11,2019-11-07,1,265,13.5
DOP,20-15-RVV-03,38.119185,-121.702589,Lower Sac,2019,11,2019-11-07,1,230,13.5
DOP,20-15-RVV-02,38.089157,-121.732311,Lower Sac,2019,11,2019-11-07,1,80,14.3
DOP,20-16-CSS-01,38.258719,-121.745704,Cache/Liberty,2019,11,2019-11-12,1,110,14.2
DOP,20-16-CSS-03,38.249983,-121.71369,Cache/Liberty,2019,11,2019-11-12,1,188,14.4
DOP,20-16-CSS-02,38.262212,-121.697109,Cache/Liberty,2019,11,2019-11-12,1,280,14.7
DOP,20-16-LSR-01,38.067667,-121.783778,Lower Sac,2019,11,2019-11-13,2,88,14.5
DOP,20-16-LSR-02,38.082339,-121.755343,Lower Sac,2019,11,2019-11-13,2,97,14.2
DOP,20-16-RVV-01,38.113887,-121.698623,Lower Sac,2019,11,2019-11-13,2,215,14.6
DOP,20-16-LSC-01,38.285823,-121.65888700000001,Cache/Liberty,2019,11,2019-11-14,1,150,14.5
DOP,20-16-LSC-02,38.366254,-121.633054,Cache/Liberty,2019,11,2019-11-14,1,34,14.7
DOP,20-16-USC-01,38.521062,-121.584368,Cache/Liberty,2019,11,2019-11-14,1,130,15.6
DOP,20-17-CSS-01,38.234291,-121.678786,Cache/Liberty,2019,11,2019-11-18,1,252,14.4
DOP,20-17-CSS-01,38.237744,-121.679497,Cache/Liberty,2019,11,2019-11-18,1,250,14.4
DOP,20-17-CSS-02,38.242414,-121.680631,Cache/Liberty,2019,11,2019-11-18,1,247,14.4
DOP,20-17-CSS-02,38.245748,-121.679869,Cache/Liberty,2019,11,2019-11-18,1,240,14.5
DOP,20-17-CSS-03,38.275247,-121.708934,Cache/Liberty,2019,11,2019-11-18,1,200,14.9
DOP,20-17-LSC-03,38.372371,-121.630858,Cache/Liberty,2019,11,2019-11-21,1,28,14.1
DOP,20-17-LSC-02,38.318143,-121.651351,Cache/Liberty,2019,11,2019-11-21,1,61,14.2
DOP,20-17-LSC-01,38.18781,-121.66067,Cache/Liberty,2019,11,2019-11-21,1,142,14.1
DOP,20-17-LSR-01,38.02981,-121.815981,Lower Sac,2019,11,2019-11-21,2,55,14.1
DOP,20-17-RVV-02,38.113469,-121.711403,Lower Sac,2019,11,2019-11-21,1,90,13.8
DOP,20-17-RVV-02,38.114534,-121.708025,Lower Sac,2019,11,2019-11-21,1,130,13.9
DOP,20-17-RVV-01,38.121771,-121.694737,Lower Sac,2019,11,2019-11-21,1,93,13.8
DOP,20-17-RVV-01,38.124234,-121.69651,Lower Sac,2019,11,2019-11-21,1,155,13.8
DOP,20-18-LSC-01,38.402252,-121.616261,Cache/Liberty,2019,11,2019-11-25,1,30,13.6
DOP,20-18-USC-02,38.508794,-121.584655,Cache/Liberty,2019,11,2019-11-25,1,85,14.2
DOP,20-18-USC-01,38.560966,-121.546368,Cache/Liberty,2019,11,2019-11-25,1,300,15
DOP,20-18-USC-01,38.565386,-121.55444,Cache/Liberty,2019,11,2019-11-25,1,300,14.9
DOP,20-18-LSR-02,38.06822,-121.826655,Lower Sac,2019,11,2019-11-26,1,43,13.6
DOP,20-18-LSR-01,38.071597,-121.775698,Lower Sac,2019,11,2019-11-26,1,76,13.1
DOP,20-18-RVV-01,38.130729,-121.688275,Lower Sac,2019,11,2019-11-26,1,240,12.2
DOP,20-18-RVV-01,38.134247,-121.693694,Lower Sac,2019,11,2019-11-26,1,195,12.9
DOP,20-18-CSS-02,38.252168,-121.67316,Cache/Liberty,2019,11,2019-11-27,1,101,11.4
DOP,20-18-CSS-01,38.327846,-121.667254,Cache/Liberty,2019,11,2019-11-27,1,92,10.4
DOP,20-18-CSS-04,38.257542,-121.727518,Cache/Liberty,2019,11,2019-11-27,1,140,11.4
DOP,20-37-CSS-01,38.329751,-121.66724,Cache/Liberty,2020,4,2020-04-06,1,106,13.9
DOP,20-37-CSS-03,38.244168,-121.689454,Cache/Liberty,2020,4,2020-04-06,1,234,13.9
DOP,20-37-CSS-03,38.243841,-121.684392,Cache/Liberty,2020,4,2020-04-06,1,250,14.1
DOP,20-37-CSS-04,38.272009,-121.70637,Cache/Liberty,2020,4,2020-04-06,1,320,14
DOP,20-37-RVV-01,38.149975,-121.690184,Lower Sac,2020,4,2020-04-09,1,113,14.1
DOP,20-37-LSR-02,38.088349,-121.745193,Lower Sac,2020,4,2020-04-09,1,103,14.5
DOP,20-37-LSR-01,38.057813,-121.815323,Lower Sac,2020,4,2020-04-09,1,77,14.4
DOP,20-37-LSC-01,38.212144,-121.667589,Cache/Liberty,2020,4,2020-04-09,1,127,13.8
DOP,20-37-USC-02,38.551205,-121.579514,Cache/Liberty,2020,4,2020-04-09,1,131,14.7
DOP,20-37-USC-01,38.561621,-121.558949,Cache/Liberty,2020,4,2020-04-09,1,217,15
DOP,20-37-USC-01,38.56529,-121.554125,Cache/Liberty,2020,4,2020-04-09,1,NA,15.2
DOP,20-38-CSS-03,38.260391,-121.673856,Cache/Liberty,2020,4,2020-04-13,1,190,15.3
DOP,20-38-CSS-03,38.258178,-121.671083,Cache/Liberty,2020,4,2020-04-13,1,148,15.2
DOP,20-38-CSS-01,38.275115,-121.70844,Cache/Liberty,2020,4,2020-04-13,1,256,15.5
DOP,20-38-CSS-02,38.248948,-121.711625,Cache/Liberty,2020,4,2020-04-13,1,202,15.4
DOP,20-38-LSC-02,38.309706,-121.653083,Cache/Liberty,2020,4,2020-04-15,1,61,15.9
DOP,20-38-LSC-01,38.354954,-121.638995,Cache/Liberty,2020,4,2020-04-15,1,48,15.8
DOP,20-38-USC-01,38.553697,-121.57812,Cache/Liberty,2020,4,2020-04-15,1,196,16.5
DOP,20-38-USC-01,38.56597,-121.554858,Cache/Liberty,2020,4,2020-04-15,1,215,17.2
DOP,20-38-RVV-01,38.15122,-121.683811,Lower Sac,2020,4,2020-04-16,1,252,16.8
DOP,20-38-RVV-02,38.106241,-121.715227,Lower Sac,2020,4,2020-04-16,1,258,16.3
DOP,20-38-LSR-01,38.081059,-121.760304,Lower Sac,2020,4,2020-04-16,1,152,15.9
DOP,20-38-LSR-01,38.081883,-121.761332,Lower Sac,2020,4,2020-04-16,1,98,16
DOP,20-39-LSR-01,38.061668,-121.824149,Lower Sac,2020,4,2020-04-20,1,61,16.6
DOP,20-39-LSR-01,38.058683,-121.820357,Lower Sac,2020,4,2020-04-20,1,73,16.3
DOP,20-39-LSR-02,38.072781,-121.773925,Lower Sac,2020,4,2020-04-20,1,102,17
DOP,20-39-LSR-02,38.074733,-121.775768,Lower Sac,2020,4,2020-04-20,1,63,16.6
DOP,20-39-RVV-01,38.108583,-121.705734,Lower Sac,2020,4,2020-04-20,1,197,17.5
DOP,20-39-RVV-01,38.111807,-121.700192,Lower Sac,2020,4,2020-04-20,1,217,17.3
DOP,20-39-LSC-01,38.258155,-121.66668,Cache/Liberty,2020,4,2020-04-20,1,72,17.4
DOP,20-39-LSC-01,38.255339,-121.668311,Cache/Liberty,2020,4,2020-04-20,1,116,17.4
DOP,20-39-LSC-02,38.344214,-121.643594,Cache/Liberty,2020,4,2020-04-20,1,42,16.3
DOP,20-39-USC-01,38.486792,-121.584477,Cache/Liberty,2020,4,2020-04-20,1,52,16.4
DOP,20-39-USC-01,38.473279,-121.585237,Cache/Liberty,2020,4,2020-04-20,1,39,16.4
DOP,20-39-CSS-02,38.259681,-121.741311,Cache/Liberty,2020,4,2020-04-22,1,150,16.8
DOP,20-39-CSS-01,38.284724,-121.718246,Cache/Liberty,2020,4,2020-04-22,1,360,16.7
DOP,20-39-CSS-01,38.287350000000004,-121.721736,Cache/Liberty,2020,4,2020-04-22,1,340,16.8
DOP,20-39-CSS-04,38.243896,-121.686636,Cache/Liberty,2020,4,2020-04-22,1,234,17.6
DOP,20-39-CSS-04,38.244028,-121.684133,Cache/Liberty,2020,4,2020-04-22,1,300,17.6
DOP,20-40-RVV-01,38.104252,-121.709171,Lower Sac,2020,4,2020-04-27,1,192,18.7
DOP,20-40-RVV-01,38.107485,-121.706986,Lower Sac,2020,4,2020-04-27,1,181,18.7
DOP,20-40-LSR-02,38.057248,-121.798776,Lower Sac,2020,4,2020-04-27,1,72,18.2
DOP,20-40-LSR-02,38.055558,-121.79578,Lower Sac,2020,4,2020-04-27,1,65,18.1
DOP,20-40-LSR-01,38.032628,-121.768493,Lower Sac,2020,4,2020-04-27,1,60,18.5
DOP,20-40-LSR-01,38.031979,-121.769549,Lower Sac,2020,4,2020-04-27,1,61,18.6
DOP,20-40-LSC-01,38.178719,-121.663951,Lower Sac,2020,4,2020-04-28,1,222,19.9
DOP,20-40-LSC-01,38.18056,-121.663561,Cache/Liberty,2020,4,2020-04-28,1,300,19.9
DOP,20-40-LSC-03,38.286592,-121.65858,Cache/Liberty,2020,4,2020-04-28,1,71,20
DOP,20-40-LSC-02,38.423679,-121.606788,Cache/Liberty,2020,4,2020-04-28,1,29,19.5
DOP,20-40-LSC-02,38.424206,-121.607238,Cache/Liberty,2020,4,2020-04-28,1,28,19.5
DOP,20-40-CSS-01,38.256655,-121.730153,Cache/Liberty,2020,4,2020-04-30,1,155,19.9
DOP,20-40-CSS-03,38.256939,-121.689683,Cache/Liberty,2020,4,2020-04-30,1,210,20.5
DOP,20-40-CSS-03,38.244317,-121.684317,Cache/Liberty,2020,4,2020-04-30,1,240,20.6
DOP,20-40-CSS-02,38.264955,-121.698101,Cache/Liberty,2020,4,2020-04-30,1,250,20.2
DOP,20-41-LSC-01,38.186458,-121.66066,Cache/Liberty,2020,5,2020-05-04,1,185,20.3
DOP,20-41-LSC-02,38.465892,-121.587126,Cache/Liberty,2020,5,2020-05-04,1,77,19.5
DOP,20-41-USC-01,38.563302,-121.551819,Cache/Liberty,2020,5,2020-05-04,1,315,21.1
DOP,20-41-USC-01,38.561227,-121.529818,Cache/Liberty,2020,5,2020-05-04,1,310,22.5
DOP,20-41-CSS-01,38.416902,-121.614132,Cache/Liberty,2020,5,2020-05-06,1,20,20.7
DOP,20-41-CSS-03,38.259899,-121.695177,Cache/Liberty,2020,5,2020-05-06,1,200,19.3
DOP,20-41-CSS-03,38.257121,-121.692104,Cache/Liberty,2020,5,2020-05-06,1,200,19.7
DOP,20-41-CSS-02,38.286147,-121.692757,Cache/Liberty,2020,5,2020-05-06,1,250,19.7
DOP,20-41-RVV-01,38.153163,-121.688417,Lower Sac,2020,5,2020-05-07,1,133,20.1
DOP,20-41-RVV-03,38.132839,-121.690581,Lower Sac,2020,5,2020-05-07,1,185,20
DOP,20-41-RVV-03,38.129603,-121.689064,Lower Sac,2020,5,2020-05-07,1,180,19.7
DOP,20-41-RVV-02,38.097821,-121.725781,Lower Sac,2020,5,2020-05-07,1,168,19.7
DOP,20-41-RVV-02,38.095342,-121.736315,Lower Sac,2020,5,2020-05-07,1,80,19.8
DOP,20-42-RVV-01,38.163865,-121.675291,Lower Sac,2020,5,2020-05-11,2,175,20
DOP,20-42-RVV-01,38.161935,-121.680404,Lower Sac,2020,5,2020-05-11,2,130,20.6
DOP,20-42-RVV-02,38.120435,-121.704496,Lower Sac,2020,5,2020-05-11,1,46,20.1
DOP,20-42-RVV-02,38.118789,-121.702482,Lower Sac,2020,5,2020-05-11,1,70,20.1
DOP,20-42-LSR-01,38.063175,-121.83528,Lower Sac,2020,5,2020-05-11,1,46,19.2
DOP,20-42-LSC-02,38.342226,-121.645261,Cache/Liberty,2020,5,2020-05-11,1,61,20.3
DOP,20-42-LSC-02,38.343194,-121.644,Cache/Liberty,2020,5,2020-05-11,1,63,20.3
DOP,20-42-LSC-01,38.416051,-121.61019,Cache/Liberty,2020,5,2020-05-11,1,36,19.6
DOP,20-42-USC-01,38.543747,-121.583712,Cache/Liberty,2020,5,2020-05-11,1,113,20.7
DOP,20-42-USC-01,38.565824,-121.554815,Cache/Liberty,2020,5,2020-05-11,1,300,21.1
DOP,20-42-CSS-01,38.246224,-121.681325,Cache/Liberty,2020,5,2020-05-13,1,183,20.1
DOP,20-42-CSS-01,38.252319,-121.687843,Cache/Liberty,2020,5,2020-05-13,1,165,20.1
DOP,20-42-CSS-02,38.271986,-121.693663,Cache/Liberty,2020,5,2020-05-13,1,158,19.7
DOP,20-42-CSS-03,38.282549,-121.713958,Cache/Liberty,2020,5,2020-05-13,1,246,19.5
DOP,20-42-CSS-03,38.287534,-121.721952,Cache/Liberty,2020,5,2020-05-13,1,300,19.4
DOP,20-43-CSS-01,38.280312,-121.665109,Cache/Liberty,2020,5,2020-05-18,1,103,19.5
DOP,20-43-CSS-02,38.244094,-121.683281,Cache/Liberty,2020,5,2020-05-18,1,110,19.3
DOP,20-43-CSS-02,38.248678,-121.686948,Cache/Liberty,2020,5,2020-05-18,1,183,19.6
DOP,20-43-CSS-03,38.280665,-121.69374,Cache/Liberty,2020,5,2020-05-18,1,330,20
DOP,20-43-LSC-02,38.319714,-121.650116,Cache/Liberty,2020,5,2020-05-19,1,41,19.6
DOP,20-43-LSC-02,38.32109,-121.650525,Cache/Liberty,2020,5,2020-05-19,1,40,19.9
DOP,20-43-LSC-01,38.398447,-121.618153,Cache/Liberty,2020,5,2020-05-19,1,22,19.6
DOP,20-43-LSC-03,38.474482,-121.584389,Cache/Liberty,2020,5,2020-05-19,1,37,20
DOP,20-43-RVV-01,38.175698,-121.66502,Lower Sac,2020,5,2020-05-21,1,200,19.5
DOP,20-43-RVV-01,38.176693,-121.662327,Lower Sac,2020,5,2020-05-21,1,170,19.4
DOP,20-43-RVV-02,38.090007,-121.709653,Lower Sac,2020,5,2020-05-21,2,160,19.8
DOP,20-43-RVV-02,38.086132,-121.708991,Lower Sac,2020,5,2020-05-21,2,143,19.8
DOP,20-43-LSR-01,38.065965,-121.780546,Lower Sac,2020,5,2020-05-21,1,128,19.7
DOP,20-43-LSR-01,38.057921,-121.792228,Lower Sac,2020,5,2020-05-21,2,99,19.9
DOP,20-44-CSS-03,38.281479,-121.712552,Cache/Liberty,2020,5,2020-05-26,1,300,21.6
DOP,20-44-CSS-03,38.279289,-121.711752,Cache/Liberty,2020,5,2020-05-26,1,300,21.6
DOP,20-44-CSS-02,38.266073,-121.699918,Cache/Liberty,2020,5,2020-05-26,1,300,21.4
DOP,20-44-CSS-02,38.267872,-121.701532,Cache/Liberty,2020,5,2020-05-26,1,300,21.5
DOP,20-44-CSS-04,38.247166,-121.687428,Cache/Liberty,2020,5,2020-05-26,1,150,21.2
DOP,20-44-CSS-01,38.2525,-121.725176,Cache/Liberty,2020,5,2020-05-26,1,200,22
DOP,20-44-RVV-01,38.179434,-121.663724,Cache/Liberty,2020,5,2020-05-27,1,300,21.9
DOP,20-44-RVV-01,38.180156,-121.664369,Cache/Liberty,2020,5,2020-05-27,3,300,21.8
DOP,20-44-LSR-01,38.071985,-121.838515,Lower Sac,2020,5,2020-05-27,2,45,21.7
DOP,20-44-LSR-02,38.073792,-121.765153,Lower Sac,2020,5,2020-05-27,3,95,21.6
DOP,20-44-LSR-02,38.07285,-121.77797,Lower Sac,2020,5,2020-05-27,1,55,21.8
DOP,20-44-LSC-02,38.184874,-121.660592,Cache/Liberty,2020,5,2020-05-28,2,175,22.4
DOP,20-44-LSC-01,38.228818,-121.673583,Cache/Liberty,2020,5,2020-05-28,1,185,22.7
DOP,20-44-LSC-01,38.221762,-121.673154,Cache/Liberty,2020,5,2020-05-28,2,180,22.7
DOP,20-44-LSC-03,38.294952,-121.657156,Cache/Liberty,2020,5,2020-05-28,1,90,23
DOP,20-44-LSC-03,38.297548,-121.655665,Cache/Liberty,2020,5,2020-05-28,1,90,23
DOP,20-45-LSC-01,38.252691,-121.669043,Cache/Liberty,2020,6,2020-06-01,1,110,22.1
DOP,20-45-LSC-01,38.253677,-121.667866,Cache/Liberty,2020,6,2020-06-01,2,95,22.3
DOP,20-45-USC-01,38.506212,-121.584882,Cache/Liberty,2020,6,2020-06-01,1,85,22.3
DOP,20-45-USC-02,38.559736,-121.566208,Cache/Liberty,2020,6,2020-06-01,1,210,23.9
DOP,20-45-USC-02,38.561427,-121.530533,Cache/Liberty,2020,6,2020-06-01,1,NA,25.3
DOP,20-45-RVV-01,38.103404,-121.725163,Lower Sac,2020,6,2020-06-03,1,50,22.8
DOP,20-45-RVV-01,38.098814,-121.72378,Lower Sac,2020,6,2020-06-03,2,90,23.2
DOP,20-45-LSR-02,38.080467,-121.763826,Lower Sac,2020,6,2020-06-03,2,50,22.7
DOP,20-45-LSR-02,38.076526,-121.761511,Lower Sac,2020,6,2020-06-03,3,95,23
DOP,20-45-LSR-01,38.063667,-121.816907,Lower Sac,2020,6,2020-06-03,2,45,22.5
DOP,20-45-LSR-01,38.065412,-121.814239,Lower Sac,2020,6,2020-06-03,2,55,22.7
DOP,20-45-CSS-01,38.234955,-121.677476,Cache/Liberty,2020,6,2020-06-04,1,125,23.6
DOP,20-45-CSS-02,38.242413,-121.679122,Cache/Liberty,2020,6,2020-06-04,1,75,23.8
DOP,20-45-CSS-02,38.24319,-121.682984,Cache/Liberty,2020,6,2020-06-04,1,125,23.7
DOP,20-45-CSS-03,38.259152,-121.69161,Cache/Liberty,2020,6,2020-06-04,1,120,23.9
DOP,20-46-CSS-02,38.418652,-121.614536,Cache/Liberty,2020,6,2020-06-08,1,29,22.3
DOP,20-46-CSS-01,38.25843,-121.67256,Cache/Liberty,2020,6,2020-06-08,1,71,19.3
DOP,20-46-CSS-01,38.25208,-121.672491,Cache/Liberty,2020,6,2020-06-08,1,89,19.9
DOP,20-46-CSS-03,38.269621,-121.701768,Cache/Liberty,2020,6,2020-06-08,1,240,20.3
DOP,20-46-LSC-02,38.193434,-121.658359,Cache/Liberty,2020,6,2020-06-09,2,200,21.4
DOP,20-46-LSC-02,38.190384,-121.657819,Cache/Liberty,2020,6,2020-06-09,2,180,21.4
DOP,20-46-LSC-01,38.223936,-121.674138,Cache/Liberty,2020,6,2020-06-09,2,168,21.5
DOP,20-46-LSC-03,38.281941,-121.660141,Cache/Liberty,2020,6,2020-06-09,1,100,20.8
DOP,20-46-LSC-03,38.282701,-121.660383,Cache/Liberty,2020,6,2020-06-09,1,74,21.2
DOP,20-46-RVV-01,38.16278,-121.68175,Lower Sac,2020,6,2020-06-11,3,190,22.2
DOP,20-46-RVV-02,38.106551,-121.706189,Lower Sac,2020,6,2020-06-11,4,122,21.8
DOP,20-46-RVV-02,38.101575,-121.706873,Lower Sac,2020,6,2020-06-11,5,195,21.9
DOP,20-46-LSR-01,38.066319,-121.775867,Lower Sac,2020,6,2020-06-11,4,78,21.5
DOP,20-46-LSR-01,38.071436,-121.780891,Lower Sac,2020,6,2020-06-11,3,37,21.5
